zcta,POVPIP,has_pap,has_ssip,has_hins4,has_snap,American Indian and Alaska Native,Asian,Black or African American,Native Hawaiian,Pacific Islander,White,Hispanic or Latino,Veteran,Elderly,DIS,English less than very well,HH Income,WGTP
96751,412,0,0,1,0,0,0,0,0,0,79,0,79,79,0,0,267457,0
96751,414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95163,0
96751,414,0,0,0,0,0,15,0,0,0,0,0,0,0,0,15,94850,0
96751,415,0,1,1,0,0,7,0,0,0,0,0,0,7,7,7,356366,0
96751,416,0,0,0,0,0,7,0,0,0,0,0,0,7,0,0,84636,0
96751,417,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,126120,0
96751,418,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,57327,0
96751,418,0,0,0,0,0,0,0,0,0,2,2,2,2,2,0,75776,0
96751,418,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,128204,0
96751,418,0,1,0,0,0,4,0,4,0,0,0,4,4,4,0,71398,0
96751,420,0,0,0,0,0,9,0,0,0,0,0,0,9,0,0,77131,0
96751,420,0,0,0,0,0,44,0,0,0,0,0,0,44,0,44,58401,0
96751,423,0,0,0,0,0,5,0,0,0,5,0,5,5,0,0,124035,0
96751,423,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,98186,0
96751,423,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,83385,0
96751,425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86512,0
96751,425,0,0,0,0,0,7,0,0,0,7,0,0,7,0,0,86512,0
96751,425,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,228683,0
96751,427,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,84010,0
96751,428,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,81926,0
96751,428,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,98498,0
96751,430,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,77548,0
96751,431,0,0,0,0,0,38,0,38,0,38,0,0,38,38,0,99645,0
96751,434,0,0,0,0,0,8,0,0,0,8,0,0,8,8,0,95893,0
96751,435,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,129247,0
96751,436,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,125077,0
96751,437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104231,0
96751,438,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,88596,0
96751,438,0,0,1,0,0,7,0,0,0,0,0,0,7,0,7,541168,0
96751,441,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,83385,0
96751,443,0,0,0,0,0,5,0,5,0,0,0,0,5,0,0,104752,0
96751,445,0,0,1,0,0,0,0,2,0,2,2,0,2,0,0,140712,0
96751,446,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,90785,0
96751,446,0,0,0,0,30,0,30,0,0,30,0,0,0,0,0,67750,0
96751,448,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,135500,0
96751,448,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,133624,0
96751,448,0,0,0,0,35,35,35,35,0,35,35,0,0,0,0,134458,0
96751,448,0,0,1,0,0,3,0,0,0,0,0,0,3,3,3,62747,0
96751,449,0,0,0,0,0,0,0,0,0,2,0,2,2,2,0,80988,0
96751,449,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,130289,0
96751,450,0,0,0,0,0,41,0,41,0,41,0,0,0,0,0,88596,0
96751,450,0,0,0,0,0,312,0,0,0,0,0,0,0,0,0,88596,0
96751,451,0,0,1,0,0,5,0,5,5,0,0,0,5,0,0,317384,0
96751,454,0,0,0,0,0,0,0,27,0,27,0,0,27,27,0,82343,0
96751,455,0,0,0,0,0,0,0,0,0,8,0,0,8,0,0,81926,0
96751,455,0,0,0,0,0,13,0,13,0,0,0,0,0,0,0,104231,0
96751,455,0,1,0,1,0,0,0,37,0,0,0,37,37,0,0,138002,0
96751,456,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,89639,0
96751,456,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,71711,0
96751,457,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,162601,0
96751,458,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,104231,0
96751,459,0,0,0,0,0,4,0,0,0,0,0,0,4,4,0,63373,0
96751,460,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,83385,0
96751,461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112570,0
96751,461,0,0,0,0,0,3,0,0,0,3,0,3,3,3,0,84114,0
96751,461,0,0,0,1,0,0,0,0,0,2,0,2,2,2,0,63289,0
96751,461,0,0,1,0,0,0,0,0,0,0,7,0,0,7,0,171981,0
96751,462,0,0,0,0,0,0,0,11,0,11,0,0,0,0,0,106316,0
96751,462,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,88596,0
96751,463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109443,0
96751,465,0,0,0,0,0,0,0,0,0,4,0,4,4,0,0,81509,0
96751,470,0,0,0,0,0,52,0,0,52,0,0,0,0,0,0,72962,0
96751,471,0,0,1,0,0,0,0,0,0,11,0,11,11,0,0,105482,0
96751,473,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,143005,0
96751,474,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,65978,0
96751,474,0,0,0,0,0,5,0,0,0,5,0,0,5,0,0,146757,0
96751,475,0,0,0,0,0,48,0,0,0,48,0,0,48,48,48,94850,0
96751,476,0,0,0,0,2,2,0,0,0,2,0,0,0,2,0,172502,0
96751,477,0,0,0,0,0,84,0,84,84,84,0,84,84,84,0,172086,0
96751,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141233,0
96751,479,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,82864,0
96751,479,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,116530,0
96751,480,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,350216,0
96751,481,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,92140,0
96751,481,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,107566,0
96751,482,0,0,0,0,0,0,0,0,0,17,0,0,17,17,0,98029,0
96751,483,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,87554,0
96751,484,1,0,1,0,0,0,288,0,288,0,0,0,0,0,0,201479,0
96751,485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108609,0
96751,487,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,150093,0
96751,487,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,144777,0
96751,488,0,0,0,0,0,0,0,0,0,8,0,0,8,0,0,99124,0
96751,488,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,114550,0
96751,491,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,88492,0
96751,491,0,0,0,0,0,10,0,0,0,10,0,0,10,10,0,109172,0
96751,492,0,0,0,0,0,6,0,0,0,6,0,0,6,0,0,84114,0
96751,492,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,86303,0
96751,493,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,70877,0
96751,493,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,145924,0
96751,496,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,86929,0
96751,497,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,67750,0
96751,497,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,167604,0
96751,498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99958,0
96751,498,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,78173,0
96751,498,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,114654,0
96751,498,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,153220,0
96751,499,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,143839,0
96751,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81300,0
96751,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83385,0
96751,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87554,0
96751,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88596,0
96751,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92766,0
96751,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95893,0
96751,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107671,0
96751,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114383,0
96751,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116635,0
96751,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124035,0
96751,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125234,0
96751,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130914,0
96751,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131852,0
96751,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134458,0
96751,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136126,0
96751,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144454,0
96751,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147487,0
96751,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149467,0
96751,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151135,0
96751,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154940,0
96751,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168333,0
96751,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177193,0
96751,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177297,0
96751,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177818,0
96751,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185323,0
96751,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205752,0
96751,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232435,0
96751,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264226,0
96751,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319989,0
96751,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,359389,0
96751,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372418,0
96751,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381486,0
96751,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,398163,0
96751,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,427348,0
96751,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,458930,0
96751,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,524282,0
96751,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,576919,0
96751,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,632683,0
96751,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,707729,0
96751,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,759011,0
96751,501,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,137589,0
96751,501,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,243901,0
96751,501,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,269959,0
96751,501,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,78184,0
96751,501,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,92349,0
96751,501,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,99020,0
96751,501,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,133520,0
96751,501,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,140712,0
96751,501,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,260995,0
96751,501,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,324471,0
96751,501,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,332497,0
96751,501,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,412703,0
96751,501,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,121950,0
96751,501,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,294766,0
96751,501,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,101625,0
96751,501,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,101730,0
96751,501,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,104231,0
96751,501,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,529494,0
96751,501,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,123305,0
96751,501,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,137377,0
96751,501,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,156347,0
96751,501,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,169897,0
96751,501,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,524282,0
96751,501,0,0,0,0,0,0,0,0,0,2,0,0,2,2,0,164685,0
96751,501,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,271001,0
96751,501,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,313110,0
96751,501,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,336250,0
96751,501,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,134458,0
96751,501,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,570155,0
96751,501,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,260578,0
96751,501,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,83385,0
96751,501,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,107358,0
96751,501,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,182404,0
96751,501,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,192828,0
96751,501,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,251197,0
96751,501,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,275170,0
96751,501,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,291847,0
96751,501,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,391909,0
96751,501,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,75046,0
96751,501,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,87554,0
96751,501,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,93808,0
96751,501,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,233895,0
96751,501,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,109234,0
96751,501,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,215967,0
96751,501,0,0,0,0,0,0,0,0,0,3,0,3,3,3,0,263079,0
96751,501,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,272669,0
96751,501,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,106941,0
96751,501,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,83385,0
96751,501,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,167812,0
96751,501,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,171981,0
96751,501,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,213570,0
96751,501,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,175629,0
96751,501,0,0,0,0,0,0,0,0,0,4,0,0,4,4,0,127787,0
96751,501,0,0,0,0,0,0,0,0,0,4,0,4,4,0,0,93808,0
96751,501,0,0,0,0,0,0,0,0,0,4,0,4,4,0,0,102563,0
96751,501,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,196997,0
96751,501,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,315195,0
96751,501,0,0,0,0,0,0,0,0,0,5,0,0,5,5,0,201166,0
96751,501,0,0,0,0,0,0,0,0,0,5,0,0,5,5,0,268499,0
96751,501,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,185531,0
96751,501,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,1096824,0
96751,501,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,121221,0
96751,501,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,231393,0
96751,501,0,0,0,0,0,0,0,0,0,6,0,0,6,6,0,103710,0
96751,501,0,0,0,0,0,0,0,0,0,7,0,0,0,7,0,171981,0
96751,501,0,0,0,0,0,0,0,0,0,7,0,0,7,0,0,82343,0
96751,501,0,0,0,0,0,0,0,0,0,8,0,0,8,0,0,325201,0
96751,501,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,187616,0
96751,501,0,0,0,0,0,0,0,0,0,9,0,0,9,0,0,619133,0
96751,501,0,0,0,0,0,0,0,0,0,9,9,9,9,9,0,360223,0
96751,501,0,0,0,0,0,0,0,0,0,10,0,0,10,0,0,87241,0
96751,501,0,0,0,0,0,0,0,0,0,10,0,0,10,0,0,104440,0
96751,501,0,0,0,0,0,0,0,0,0,10,0,0,10,0,0,125077,0
96751,501,0,0,0,0,0,0,0,0,0,11,0,11,11,0,0,225660,0
96751,501,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,135500,0
96751,501,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,216801,0
96751,501,0,0,0,0,0,0,0,0,0,15,0,0,15,0,0,72962,0
96751,501,0,0,0,0,0,0,0,0,0,16,0,0,16,0,0,221804,0
96751,501,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,138627,0
96751,501,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,374711,0
96751,501,0,0,0,0,0,0,0,0,0,18,0,0,18,18,0,144381,0
96751,501,0,0,0,0,0,0,0,0,0,18,18,18,18,0,0,250572,0
96751,501,0,0,0,0,0,0,0,0,0,21,0,0,21,0,0,89639,0
96751,501,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,93808,0
96751,501,0,0,0,0,0,0,0,0,0,31,0,0,31,0,0,116322,0
96751,501,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,90681,0
96751,501,0,0,0,0,0,0,0,0,0,39,0,39,0,0,0,171981,0
96751,501,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,402332,0
96751,501,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,208462,0
96751,501,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,127162,0
96751,501,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,275170,0
96751,501,0,0,0,0,0,0,0,0,8,8,0,8,8,0,0,180320,0
96751,501,0,0,0,0,0,0,0,0,27,27,0,0,0,0,0,213674,0
96751,501,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,300290,0
96751,501,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,207691,0
96751,501,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,244943,0
96751,501,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,101104,0
96751,501,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,311651,0
96751,501,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,348549,0
96751,501,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,244213,0
96751,501,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,225139,0
96751,501,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,120908,0
96751,501,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,84948,0
96751,501,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,597244,0
96751,501,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,277255,0
96751,501,0,0,0,0,0,0,0,4,0,4,0,0,4,0,0,257451,0
96751,501,0,0,0,0,0,0,0,10,0,10,10,0,10,10,0,265372,0
96751,501,0,0,0,0,0,0,0,14,0,14,0,0,14,0,0,93912,0
96751,501,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,212631,0
96751,501,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,104231,0
96751,501,0,0,0,0,0,0,15,0,0,0,0,0,15,0,0,166770,0
96751,501,0,0,0,0,0,0,55,0,0,0,0,0,0,55,0,268916,0
96751,501,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,97039,0
96751,501,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,181362,0
96751,501,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,235041,0
96751,501,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,159682,0
96751,501,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,135500,0
96751,501,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,545222,0
96751,501,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,144881,0
96751,501,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,353343,0
96751,501,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,446328,0
96751,501,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,149050,0
96751,501,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,611837,0
96751,501,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,141337,0
96751,501,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,381486,0
96751,501,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,202417,0
96751,501,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,567017,0
96751,501,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,191785,0
96751,501,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,140712,0
96751,501,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,95893,0
96751,501,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,204397,0
96751,501,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,74734,0
96751,501,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,81404,0
96751,501,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,168854,0
96751,501,0,0,0,0,0,2,0,0,0,0,0,2,2,2,0,200124,0
96751,501,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,113612,0
96751,501,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,222012,0
96751,501,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,271001,0
96751,501,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,297059,0
96751,501,0,0,0,0,0,2,0,0,0,2,2,0,0,0,0,186574,0
96751,501,0,0,0,0,0,2,0,2,0,2,0,0,0,0,0,1117983,0
96751,501,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3,187929,0
96751,501,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,1048565,0
96751,501,0,0,0,0,0,3,0,0,0,3,0,0,3,3,0,116739,0
96751,501,0,0,0,0,0,3,0,3,0,0,0,0,3,0,0,227224,0
96751,501,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,166770,0
96751,501,0,0,0,0,0,3,0,3,0,3,0,0,3,3,0,161558,0
96751,501,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,124264,0
96751,501,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,203668,0
96751,501,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,400977,0
96751,501,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,150093,0
96751,501,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,165727,0
96751,501,0,0,0,0,0,4,0,0,0,4,0,0,4,0,0,146028,0
96751,501,0,0,0,0,0,4,0,0,0,4,0,0,4,0,0,195725,0
96751,501,0,0,0,0,0,4,0,0,0,4,0,0,4,0,0,532621,0
96751,501,0,0,0,0,0,4,0,4,0,4,4,4,4,4,0,113403,0
96751,501,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,203251,0
96751,501,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,617048,0
96751,501,0,0,0,0,0,5,0,0,0,0,0,5,5,0,0,110089,0
96751,501,0,0,0,0,0,5,0,0,0,0,0,5,5,0,0,684277,0
96751,501,0,0,0,0,0,5,0,0,0,0,0,5,5,5,0,388365,0
96751,501,0,0,0,0,0,5,0,5,0,5,0,0,0,0,0,132373,0
96751,501,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,349174,0
96751,501,0,0,0,0,0,6,0,6,0,0,0,0,6,0,0,235562,0
96751,501,0,0,0,0,0,7,0,0,0,0,0,0,7,0,0,121846,0
96751,501,0,0,0,0,0,7,0,0,0,0,0,0,7,0,0,197862,0
96751,501,0,0,0,0,0,7,0,0,0,0,0,7,7,0,0,91098,0
96751,501,0,0,0,0,0,7,0,0,0,0,0,7,7,7,7,126328,0
96751,501,0,0,0,0,0,7,0,0,0,7,0,0,0,0,0,586821,0
96751,501,0,0,0,0,0,7,0,0,0,7,0,0,7,0,0,79216,0
96751,501,0,0,0,0,0,7,0,0,0,7,0,0,7,0,0,113195,0
96751,501,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,285176,0
96751,501,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,271001,0
96751,501,0,0,0,0,0,8,0,0,0,0,0,0,8,0,0,195954,0
96751,501,0,0,0,0,0,8,0,0,0,8,0,0,0,0,0,151291,0
96751,501,0,0,0,0,0,8,0,8,0,0,8,8,8,0,0,198456,0
96751,501,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,146966,0
96751,501,0,0,0,0,0,9,0,0,0,0,0,9,9,0,0,102146,0
96751,501,0,0,0,0,0,10,0,0,0,0,0,0,10,0,0,133729,0
96751,501,0,0,0,0,0,10,0,0,0,10,0,0,10,0,0,120804,0
96751,501,0,0,0,0,0,11,0,0,0,0,0,0,11,0,0,126849,0
96751,501,0,0,0,0,0,12,0,0,0,0,0,0,12,0,0,214716,0
96751,501,0,0,0,0,0,12,0,12,0,0,0,0,0,0,0,152177,0
96751,501,0,0,0,0,0,13,0,0,0,0,0,0,13,0,0,204397,0
96751,501,0,0,0,0,0,13,0,13,0,13,0,0,0,0,0,225348,0
96751,501,0,0,0,0,0,13,13,0,0,0,0,13,0,0,0,156347,0
96751,501,0,0,0,0,0,14,0,0,0,14,0,0,14,0,0,330100,0
96751,501,0,0,0,0,0,15,0,15,0,15,0,0,0,0,0,115697,0
96751,501,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,183447,0
96751,501,0,0,0,0,0,16,0,0,0,0,0,0,16,0,0,124973,0
96751,501,0,0,0,0,0,16,0,16,0,16,0,0,16,16,0,172711,0
96751,501,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,113612,0
96751,501,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,195225,0
96751,501,0,0,0,0,0,17,0,0,0,0,0,0,17,0,0,263705,0
96751,501,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,78173,0
96751,501,0,0,0,0,0,18,0,18,0,18,0,0,0,0,0,174274,0
96751,501,0,0,0,0,0,19,0,0,0,0,0,0,19,19,0,322908,0
96751,501,0,0,0,0,0,21,0,0,0,21,0,0,21,0,0,148112,0
96751,501,0,0,0,0,0,24,0,0,0,24,0,24,24,24,24,188658,0
96751,501,0,0,0,0,0,26,0,26,0,0,0,0,0,0,0,196267,0
96751,501,0,0,0,0,0,26,0,26,0,26,0,0,26,26,0,236552,0
96751,501,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,542002,0
96751,501,0,0,0,0,0,42,0,42,0,42,0,0,42,42,0,179277,0
96751,501,0,0,0,0,0,45,0,0,0,45,0,0,45,0,0,121533,0
96751,501,0,0,0,0,0,47,0,47,0,47,0,47,47,47,0,239732,0
96751,501,0,0,0,0,0,48,0,0,0,0,0,0,48,0,48,380235,0
96751,501,0,0,0,0,0,48,0,48,0,48,0,0,48,0,0,113820,0
96751,501,0,0,0,0,0,52,0,52,0,52,0,0,0,0,0,170939,0
96751,501,0,0,0,0,0,57,0,0,0,57,0,0,0,0,0,338219,0
96751,501,0,0,0,0,0,62,0,0,0,0,0,62,62,62,0,165519,0
