state,puma22,stab,PUMA22name,hus20,afact
42,4202701,PA,Berks County (Northwest)--Wyomissing Borough,51224,1 
42,4202702,PA,Berks County (Southwest)--Reading City,59369,1 
42,4202703,PA,Berks County (East),60149,1 
42,4202801,PA,Carbon & Lehigh (North) Counties,60788,1 
42,4202802,PA,"Lehigh County (South, Outside Allentown & Bethlehem Cities)--Emmaus Borough",65555,1 
42,4202803,PA,Allentown City,48533,1 
42,4202901,PA,Northampton (South) & Lehigh (East) Counties--Bethlehem (East) & Easton Cities,73319,1 
42,4202902,PA,Northampton County (North),63371,1 
42,4203011,PA,Bucks County (Upper),43629,1 
42,4203012,PA,Bucks County (Northern Central),45691,1 
42,4203013,PA,Bucks County (Southern Central),54072,1 
42,4203014,PA,Bucks County (Western Lower),53999,1 
42,4203015,PA,Bucks County (Eastern Lower),58241,1 
42,4203111,PA,Montgomery County (Western Upper)--Pottstown Borough,48864,1 
42,4203112,PA,Montgomery County (Eastern Upper),39100,1 
42,4203113,PA,Montgomery County (Northern Central)--Lansdale Borough,42926,1 
42,4203114,PA,Montgomery County (Southern Central)--Norristown Borough,62703,1 
42,4203115,PA,Montgomery County (Northeastern Lower)--Willow Grove & Horsham,56234,1 
42,4203116,PA,Montgomery County (Southern Lower)--King of Prussia,46759,1 
42,4203117,PA,Montgomery County (Eastern Lower),50291,1 
42,4203216,PA,Philadelphia City (Northwest),69682,1 
42,4203221,PA,Philadelphia City (Far Northeast),58468,1 
42,4203222,PA,Philadelphia City (Central and Lower Northeast),71941,1 
42,4203223,PA,Philadelphia City (North Delaware),39265,1 
42,4203224,PA,Philadelphia City (Upper North),61072,1 
42,4203225,PA,Philadelphia City (North),55252,1 
42,4203227,PA,Philadelphia City (West and West Park),72499,1 
42,4203228,PA,Philadelphia City (Lower North and River Wards),81019,1 
42,4203229,PA,Philadelphia City (University-Southwest and Lower Southwest),56033,1 
42,4203230,PA,Philadelphia City (Central),94098,1 
42,4203231,PA,Philadelphia City (South and Lower South),67468,1 
42,4203311,PA,Delaware County (North)--Broomall,60850,1 
42,4203312,PA,"Delaware County (East)--Yeadon, Lansdowne, Darby Boroughs & Drexel Hill",64603,1 
42,4203313,PA,Delaware County (Southeast)--Chester City,61827,1 
42,4203314,PA,Delaware County (West),41928,1 
42,4203411,PA,Chester County (North),38604,1 
42,4203412,PA,Chester County (West)--Phoenixville Borough,43236,1 
42,4203413,PA,Chester County (East Central)--West Chester Borough,50340,1 
42,4203414,PA,Chester County (West Central)--Coatesville City,38654,1 
42,4203415,PA,Chester County (South),37406,1 
42,4203501,PA,"Lancaster County--Lancaster City, East Lampeter, Lancaster & West Lampeter Townships PUM",50393,1 
42,4203502,PA,Lancaster County (Northwest)--Elizabethtown Borough,46919,1 
42,4203503,PA,Lancaster County (East)--Ephrata Borough,63646,1 
42,4203504,PA,Lancaster County (Southwest)--Columbia Borough,55544,1 
42,4203601,PA,York County (Central)--York City & Shiloh,71266,1 
42,4203602,PA,York County (North)--Weigelstown,53961,1 
42,4203603,PA,York County (South),61960,1 
42,4203701,PA,Adams & Franklin (Southeast) Counties,54577,1 
42,4203702,PA,Franklin County (Outside Washington Township & Waynesboro Borough),54798,1 
42,4203800,PA,"Somerset, Bedford & Fulton Counties",68302,1 
42,4203900,PA,Fayette County,61800,1 
42,4204011,PA,Washington County (North)--Washington City,60694,1 
42,4204012,PA,Washington (South) & Greene Counties,52235,1 
44,4400103,RI,Providence City,75257,1 
44,4400105,RI,Northern Providence County & Woonsocket City,74679,1 
44,4400106,RI,Northeast RI (Providence County)--Pawtucket Central Falls & E Providence Cities,64219,1 
44,4400107,RI,Central Providence County--Providence Inner Ring,62615,1 
44,4400200,RI,Central Rhode Island (Kent County)--Warwick City,76084,1 
44,4400300,RI,Southeast Rhode Island (Newport & Bristol Counties)--Newport City,64926,1 
44,4400400,RI,South Rhode Island--Washington County,65694,1 
45,4500101,SC,"Pickens (Southwest Corner) & Oconee (West, Central) Counties--Seneca & Clemson Cities PU",49356,1 
45,4500201,SC,"Pickens (East, Central, North) & Oconee (Northeast) Counties--Easley",47817,1 
45,4500301,SC,Greenville County (North)--Greer (North & West) & Travelers Rest Cities,43718,1 
45,4500302,SC,Greenville County (South & West)--Outside Greenville City,42117,1 
45,4500303,SC,Greenville County (Central)--Greenville & Mauldin Cities,50615,1 
45,4500304,SC,Greenville County (Central East)--Greer City (South & West),46526,1 
45,4500305,SC,Greenville (South & East)--Outside Greenville & Greer (South) Cities,43239,1 
45,4500401,SC,Spartanburg County (North)--Landrum City,45838,1 
45,4500402,SC,Spartanburg County (West and South)--Greer & Woodruff Cities,43879,1 
45,4500403,SC,Spartanburg County (Central)--Spartanburg City,47292,1 
45,4500501,SC,Union and York (West) Counties--York City,49133,1 
45,4500601,SC,York County (North & East)--Fort Mill Town,44511,1 
45,4500602,SC,York County (East & South)--Fort Mill Town,45725,1 
45,4500700,SC,"Chester, Fairfield & Lancaster Counties",66469,1 
45,4500800,SC,"Laurens, Newberry & Union Counties",62940,1 
45,4500901,SC,Anderson (Central & Northeast) County--Anderson City,52659,1 
45,4501001,SC,Abbeville & Anderson (South) Counties--Belton City,48004,1 
45,4501100,SC,"Edgefield, Greenwood, McCormick & Saluda Counties",56992,1 
45,4501200,SC,Aiken County--Aiken & North Augusta Cities,76923,1 
45,4501301,SC,Lexington (North and East) County--Irmo (West) & West Columbia Cities,69272,1 
45,4501302,SC,Lexington (South & West) County and Cayce,58615,1 
45,4501401,SC,Richland County (Northwest and North Central)--Irmo (East) and Blythewood Cities,51607,1 
45,4501402,SC,Richland County (Central)--Columbia City,59459,1 
45,4501403,SC,Richland County (South & Central)--Forest Acres & Dentsville Cities,43814,1 
45,4501501,SC,Richland (Northeast and North Central) & Kershaw Counties,56402,1 
45,4501600,SC,"Chesterfield, Darlington & Marlboro Counties",61816,1 
45,4501700,SC,Lee & Sumter Counties,54302,1 
45,4501800,SC,"Barnwell, Calhoun & Orangeburg Counties",58075,1 
45,4501901,SC,"Allendale, Bamberg, Colleton, Hampton & Beaufort (East) Counties--Port Royal Cities",73720,1 
45,4502001,SC,Jasper and Beaufort (West) Counties--Bluffton and Hilton Head Cities,76216,1 
45,4502100,SC,Dorchester County,64608,1 
45,4502201,SC,Berkeley (North & East) County--Moncks Corner City,42314,1 
45,4502202,SC,Berkeley (South) County--Goose Creek &portions of Charleston Cities,51309,1 
45,4502301,SC,Charleston (West) County--Kiawah Island & Charleston Cities,81168,1 
45,4502302,SC,Charleston (North) County--North Charleston City,68903,1 
45,4502303,SC,Charleston (Northeast) County--Mount Pleasant Town,51813,1 
45,4502400,SC,"Clarendon, Georgetown & Williamsburg Counties",66469,1 
45,4502500,SC,Florence County,60594,1 
45,4502601,SC,"Dillon, Marion and Horry (North) Counties--Loris City",48158,1 
45,4502701,SC,Horry (Central and North) County--North Myrtle Beach City,95389,1 
45,4502702,SC,Horry (Central and South) County--Myrtle Beach City,87187,1 
46,4600100,SD,West South Dakota--Rapid City,87613,1 
46,4600200,SD,Lakota Region,40584,1 
46,4600300,SD,Northeast South Dakota,64192,1 
46,4600400,SD,Jackrabbit Region,60956,1 
46,4600501,SD,Southeast South Dakota (Outside Sioux Falls City),58214,1 
46,4600601,SD,Sioux Falls City,81816,1 
47,4700100,TN,"Dyer, Weakely and Obion Counties--Dyersburg, Union City and Martin cities",47977,1 
47,4700200,TN,"Henry, Carol & Humphreys Counties--Paris city",57960,1 
47,4700301,TN,Montgomery County--Clarksville city (South),42207,1 
47,4700302,TN,Clarksville city (North),43507,1 
47,4700401,TN,Robertson & Sumner Counties--Springfield & Portland cities,58293,1 
47,4700501,TN,"Hendersonville, Gallatin & Goodlettsville cities",49161,1 
47,4700600,TN,"Macon, Dekalb & Cannon Counties",44952,1 
47,4700700,TN,Putnam & Overton Counties--Cookeville city,52907,1 
47,4700800,TN,"Campbell, Claiborne & Scott Counties",58302,1 
47,4700900,TN,Greene & Hawkins Counties--Greenville town,59207,1 
47,4701000,TN,Sullivan County--Kingsport & Bristol cities,75476,1 
47,4701101,TN,Washington (South) & Carter Counties--Elizabethton city,51368,1 
47,4701201,TN,Washington County--Johnson City,54382,1 
47,4701300,TN,"Hamblen, Jefferson & Grainger Counties--Morristown city",63848,1 
47,4701400,TN,Sevier & Cocke Counties--Sevierville city,74048,1 
47,4701501,TN,Knoxville city (Central),62895,1 
47,4701502,TN,Knox County (Southwest),43940,1 
47,4701503,TN,Knox County (Northwest),54200,1 
47,4701504,TN,"Knox County (North, East & South)",49937,1 
47,4701600,TN,Blount County--Maryville & Alcoa cities,59776,1 
47,4701700,TN,"Anderson, Roane & Morgan Counties--Oak Ridge city",69019,1 
47,4701800,TN,"Cumberland, White & Fentress Counties--Crossville city",51618,1 
47,4701900,TN,Wilson County--Lebanon & Mount Juliet cities,58152,1 
47,4702001,TN,Murfreesboro city,55456,1 
47,4702002,TN,Rutherford County--Smyrna town & La Vergne city,38182,1 
47,4702003,TN,"Rutherford County (North, East and South)",37578,1 
47,4702101,TN,"Williamson County--Brentwood & Franklin cities, Nolensville town (west)",51146,1 
47,4702102,TN,Williamson County--Thompson Station town & Fairview city,39987,1 
47,4702200,TN,Maury County--Columbia & Spring Hill cities,43143,1 
47,4702300,TN,"Dickson, Cheatham & Hickman Counties",49793,1 
47,4702401,TN,"Nashville/Davidson County--Downtown, East & North Nashville",77134,1 
47,4702402,TN,Nashville/Davidson County--South & Southeast Nashville,52721,1 
47,4702403,TN,"Nashville/Davidson County--Donelson, Hermitage & Old Hickory",47641,1 
47,4702404,TN,Nashville/Davidson County (North),44921,1 
47,4702405,TN,"Nashville/Davidson County--Antioch, South Nashville",40502,1 
47,4702406,TN,"Nashville/Davidson County--West Nashville, Green Hills & Bellevue",65390,1 
47,4702501,TN,Memphis City (Central Riverside),70263,1 
47,4702502,TN,Memphis City (Central Midtown),57887,1 
47,4702503,TN,Memphis (North) & Bartlett (Southwest) cities,45471,1 
47,4702504,TN,"Shelby County (North)--Bartlett (North & East), Millington & Lakeland cities",41551,1 
47,4702505,TN,Shelby County (East)--Memphis city (East) & Arlington town (South),44388,1 
47,4702506,TN,Shelby County (Southeast)--Collierville town & Germantown city,49914,1 
47,4702507,TN,Memphis City (Southeast),45153,1 
47,4702508,TN,Memphis City (Southwest),45562,1 
47,4702600,TN,Tipton & Fayette Counties,41499,1 
47,4702700,TN,"Gibson, Lauderdale & Haywood Counties--Brownsville city",47277,1 
47,4702800,TN,Madison & Chester Counties--Jackson city,50868,1 
47,4702900,TN,"Henderson, Hardin & McNairy Counties",57410,1 
47,4703000,TN,"Lawrence, Giles & Wayne Counties--Lawrenceburg city",50238,1 
47,4703100,TN,"Bedford, Lincoln & Marshall Counties--Shelbyville & Lewisburg cities",49945,1 
47,4703200,TN,"Coffee, Franklin & Moore Counties--Tullahoma & Manchester cities",47301,1 
47,4703300,TN,"Warren, Marion & Sequatchie Counties--McMinnville city",47688,1 
47,4703401,TN,Chattanooga city (South & Central),55905,1 
47,4703402,TN,Hamilton County (South)--Chattanooga (North) & Red Bank cities,53996,1 
47,4703403,TN,Hamilton County (North)--Soddy-Daisy city,52367,1 
47,4703500,TN,"McMinn, Rhea & Bledsoe Counties--Athens city",51009,1 
47,4703600,TN,Bradley & Polk Counties--Cleveland city,53342,1 
47,4703700,TN,Loudon & Monroe Counties--Lenoir City,45845,1 
48,4800100,TX,Panhandle Regional Planning Commission--Outside Potter & Randall Counties,77274,1 
48,4800200,TX,Panhandle Regional Planning Commission (Potter County)--Amarillo City (North),48692,1 
48,4800300,TX,Panhandle Regional Planning Commission (Randall County)--Amarillo City (South),60599,1 
48,4800400,TX,South Plains Association of Governments--Outside Lubbock County,52184,1 
48,4800501,TX,"South Plains Association of Governments--Lubbock County, Lubbock City (Central)",69333,1 
48,4800502,TX,"South Plains Association of Governments--Lubbock County, Lubbock City (Outer)",62876,1 
48,4800600,TX,North Texas Regional Planning Commission--Outside Wichita County & Wise County,69575,1 
48,4800700,TX,North Texas Regional Planning Commission (Wichita County)--Wichita Falls City,55519,1 
48,4800800,TX,"Texoma COG--Grayson, Cooke & Fannin Counties",90928,1 
48,4800900,TX,"Hunt & Rockwall Counties--Rockwall, Greenville & Dallas (Far Northeast) Cities",78789,1 
48,4801000,TX,Ark-Tex COG (West),69760,1 
48,4801100,TX,Ark-Tex COG (East)--Bowie & Cass Counties,53406,1 
48,4801200,TX,"East Texas COG (Northeast)--Harrison, Upshur & Marion Counties",52110,1 
48,4801300,TX,"East Texas COG (Northwest)--Van Zandt, Wood, Camp & Rains Counties",59256,1 
48,4801400,TX,Kaufman County,51228,1 
48,4801501,TX,East Texas COG (Central)--Smith County (Outside Tyler City),46297,1 
48,4801502,TX,East Texas COG (Central)--Smith County (West) (Tyler City),51242,1 
48,4801600,TX,East Texas COG (Central)--Gregg County (Longview City),53212,1 
48,4801700,TX,"East Texas COG (Southeast)--Rusk, Cherokee & Panola Counties",52678,1 
48,4801800,TX,East Texas COG (Southwest)--Henderson & Anderson Counties,60774,1 
48,4801901,TX,"Collin County (Southwest)--Dallas (North), Plano (South) & Richardson (North) Cities PUM",64650,1 
48,4801902,TX,Collin County (Southwest)--Plano City (West),48685,1 
48,4801903,TX,Collin County (Southwest)--Plano City (Central),41262,1 
48,4801904,TX,"Collin County (South Central)--Allen, Murphy, Plano (East) & Parker Cities",51547,1 
48,4801905,TX,Collin County (Central)--McKinney City,60565,1 
48,4801907,TX,Collin County (East),64256,1 
48,4801908,TX,Collin County (Northwest)--Celina City & Prosper Town,32940,1 
48,4801909,TX,Collin County (Northwest)--Frisco City (East),39576,1 
48,4802001,TX,Denton County (Far Southeast)--Carrollton (North) & Dallas (North) Cities,59013,1 
48,4802002,TX,Denton County (Southeast)--Lewisville City,48877,1 
48,4802003,TX,Denton County (South Central)--Flower Mound Town & Highland Village City,53537,1 
48,4802004,TX,"Denton County (East Central)--Frisco (West), The Colony & Little Elm Cities",65679,1 
48,4802005,TX,Denton County (Central)--Denton (Central) & Corinth Cities,52375,1 
48,4802006,TX,Denton County (North & West)--Denton City (Outer),68794,1 
48,4802101,TX,Ellis County,68531,1 
48,4802102,TX,Johnson County,65625,1 
48,4802200,TX,"North Central Texas COG (West)--Hood, Erath, Palo Pinto & Somervell Counties",65653,1 
48,4802301,TX,Dallas County (Northeast)--Rowlett & Garland (Northeast) Cities,39230,1 
48,4802302,TX,Dallas County (Northeast)--Garland City (South),37580,1 
48,4802303,TX,Dallas County (East)--Mesquite City (Central & Southeast),44379,1 
48,4802304,TX,Dallas County (Southeast)--Dallas City (Southeast),38564,1 
48,4802305,TX,Dallas (East) & Mesquite (West) Cities--South of I-30 & West of I-635,43881,1 
48,4802306,TX,Dallas (Northeast) & Mesquite (North) Cities--North of I-30 & West of I-635,53180,1 
48,4802307,TX,Dallas City (Northeast)--East of US-75,59648,1 
48,4802308,TX,Dallas County (Northeast)--Garland (Northwest) & Richardson (East) Cities,42465,1 
48,4802309,TX,Dallas (Far North) & Richardson (Southwest) Cities,45464,1 
48,4802310,TX,"Dallas (Far North)--Carrollton (Southeast) Cities & Addison Town, North of I-635",59228,1 
48,4802311,TX,Dallas City (North)--South of I-635 & West of US-75,50268,1 
48,4802312,TX,"Dallas (West Central), University Park Cities & Highland Park Town",54203,1 
48,4802313,TX,Dallas City (Downtown)--North of I-30,87405,1 
48,4802314,TX,Dallas City (East Central)--South of I-30 & East of I-35E,44076,1 
48,4802315,TX,Dallas City (West Central)--East of Loop TX-12 & West of I-35E,40753,1 
48,4802316,TX,Dallas City (South Central)--North of I-20 & West of I-35E,37048,1 
48,4802317,TX,Dallas County (South)--DeSoto & Lancaster Cities,41662,1 
48,4802318,TX,Dallas County (Southwest)--Cedar Hill & Duncanville Cities,39966,1 
48,4802319,TX,Dallas County (West)--Grand Prairie (Central) & Dallas (Southwest) Cities,37903,1 
48,4802320,TX,Dallas County (West)--Irving (South) & Grand Prairie (North) Cities,39630,1 
48,4802321,TX,Dallas County (Northwest)--Irving (Central) & Dallas (Northwest) Cities,50035,1 
48,4802322,TX,"Dallas County (Northwest)--Irving (North), Coppell & Carrollton (Southwest) Cities",52088,1 
48,4802400,TX,Parker County,57427,1 
48,4802501,TX,"Tarrant County (Northeast)--Grapevine, Southlake & Colleyville Cities",47801,1 
48,4802502,TX,Tarrant County (East)--Euless (South & West) & Arlington (North) Cities,65641,1 
48,4802503,TX,Tarrant County (East)--Arlington (East) & Grand Prairie (West Central) Cities,49856,1 
48,4802504,TX,Tarrant County (Southeast)--Arlington (Southeast) & Grand Prairie (Southwest) Cities PUM,37778,1 
48,4802505,TX,Tarrant County (Southeast)--Mansfield (North) & Arlington (Southwest) Cities,44208,1 
48,4802506,TX,Tarrant County (South Central)--Fort Worth City (Southeast)-South of I-20,46182,1 
48,4802507,TX,Tarrant County (East)--Arlington City (West)-South of I-30 & East of Loop I-820,50092,1 
48,4802508,TX,"Fort Worth City (East Central)-South of I-30, East of I-35W & Inside Loop I-820",40227,1 
48,4802509,TX,"Fort Worth (Northeast)--Hurst (South) Cities, North of I-30",60127,1 
48,4802510,TX,Tarrant County (North)--North Richland Hills (North) & Keller Cities,47297,1 
48,4802511,TX,Fort Worth City (North)--East of I-35W & West of US-377,44486,1 
48,4802512,TX,Fort Worth City (North Central) & Haltom City (North)--Inside Loop I-820,42710,1 
48,4802513,TX,Fort Worth City (South Central) & Edgecliff Village Town,50322,1 
48,4802514,TX,Tarrant County (Southwest)--Fort Worth (Southwest) & Benbrook Cities,67186,1 
48,4802515,TX,Tarrant County (West)--Fort Worth City (West),52253,1 
48,4802516,TX,Tarrant County (Northwest)--Fort Worth (Northwest) & Saginaw Cities,62198,1 
48,4802600,TX,West Central Texas COG (Outside Taylor County),91764,1 
48,4802700,TX,"West Central Texas COG--Taylor County, Abilene City",60817,1 
48,4802900,TX,"Concho Valley COG--Tom Green County, San Angelo City",51406,1 
48,4803000,TX,"Permian Basin Regional Planning Commission (Central)--Midland County, Midland City",70309,1 
48,4803100,TX,"Permian Basin Regional Planning Commission (Central)--Ector County, Odessa City",66086,1 
48,4803305,TX,El Paso City (North),52274,1 
48,4803306,TX,El Paso City (Northwest),57384,1 
48,4803307,TX,El Paso County (Outside El Paso City)--Horizon City,40262,1 
48,4803308,TX,El Paso City (East),63921,1 
48,4803309,TX,El Paso City (Southeast)--Socorro City,42750,1 
48,4803310,TX,El Paso City (Central),61303,1 
48,4803400,TX,"Central Texas COG (West), Burnet & Llano Counties",86791,1 
48,4803501,TX,"Central Texas COG--Bell County (West), Killeen & Harker Heights Cities",72209,1 
48,4803502,TX,"Central Texas COG--Bell County (North, East & South), Temple & Belton Cities",75390,1 
48,4803600,TX,Brazos Valley COG (Outside Brazos County) & Milam County,72130,1 
48,4803700,TX,Heart of Texas COG--Outside McLennan County & Navarro County,73665,1 
48,4803801,TX,Heart of Texas COG--McLennan County-Waco City (Central),46085,1 
48,4803802,TX,"Heart of Texas COG--McLennan County-Waco (Outer), Hewitt & Robinson Cities",59732,1 
48,4803900,TX,Deep East Texas COG (West) & Walker County,85963,1 
48,4804000,TX,Deep East Texas COG (Central)--Angelina & Nacogdoches Counties,65357,1 
48,4804100,TX,Deep East Texas COG (East) & Jasper County,55670,1 
48,4804200,TX,Orange & Hardin Counties,61316,1 
48,4804301,TX,Jefferson County (North Central)--Beaumont City,51837,1 
48,4804302,TX,Jefferson County (Outside Beaumont City)--Port Arthur City,56493,1 
48,4804400,TX,Houston-Galveston Area Council--Liberty & Chambers Counties,50115,1 
48,4804501,TX,"Houston-Galveston Area Council--Montgomery County (Northeast), Conroe City (East)",64571,1 
48,4804502,TX,"Houston-Galveston Area Council--Montgomery County (West), Conroe City (West)",66791,1 
48,4804503,TX,"Houston-Galveston Area Council--Montgomery County (South), The Woodlands (North)",50512,1 
48,4804504,TX,Houston-Galveston Area Council--Montgomery County (Southeast),56615,1 
48,4804601,TX,Houston City (North Central)--North of I-10 & Inside Loop I-610,57492,1 
48,4804602,TX,Houston City (East Central)--East of I-45 & Inside Loop I-610,46034,1 
48,4804603,TX,"Houston City (South Central)--South of US-59, West of I-45 & Inside Loop I-610",67875,1 
48,4804604,TX,Houston City (West Central)--South of I-10 & Inside Loop I-610,91291,1 
48,4804605,TX,Harris County (Southeast)--Pasadena City (North & Central)-Inside Beltway TX-8,41364,1 
48,4804606,TX,"Houston (East), Galena Park, Jacinto Cities & Cloverleaf",38622,1 
48,4804607,TX,Houston City (Northeast)--Between Loop I-610 & Beltway TX-8,44426,1 
48,4804608,TX,Houston City (North) & Aldine--Between Loop I-610 & Beltway TX-8,32767,1 
48,4804609,TX,Houston City (North)--South of Aldine & Inside Beltway TX-8,48785,1 
48,4804610,TX,Houston City (North)--West of Aldine & Inside Beltway TX-8,37006,1 
48,4804611,TX,Houston City (Northwest)--Between Loop I-610 & Beltway TX-8,41444,1 
48,4804612,TX,Houston (West) & Spring Valley Village Cities--Between Loop I-610 & Beltway TX-8,45022,1 
48,4804613,TX,Houston (West) & Hunters Creek Village Cities--Between Loop I-610 & Beltway TX-8,66538,1 
48,4804614,TX,"Houston City (West)--Westpark Tollway, Between Loop I-610 & Beltway TX-8",50220,1 
48,4804615,TX,Houston (Southwest) & Bellaire (Southeast) Cities--Between Loop I-610 & Beltway TX-8 PUM,40857,1 
48,4804616,TX,Houston City (Southwest)--Between Loop I-610 & Beltway TX-8,45590,1 
48,4804617,TX,Houston City (South)--Between Loop I-610 & Beltway TX-8,39653,1 
48,4804618,TX,Houston City (Southeast)--West of Pasadena City & Outside Loop I-610,44448,1 
48,4804619,TX,Houston (Southeast) & South Houston Cities--Inside Beltway TX-8,37613,1 
48,4804620,TX,Houston (Southeast) & Webster Cities,44597,1 
48,4804621,TX,"Houston (Southeast), Pasadena (Southeast), La Porte (South) & Seabrook (East) Cities PUM",48768,1 
48,4804622,TX,"Harris County (East)--Deer Park, La Porte (North) Cities & Channelview",41385,1 
48,4804623,TX,Harris County (East)--Baytown City,47627,1 
48,4804624,TX,Harris County (Northeast)--Houston City (Far Northeast),48912,1 
48,4804625,TX,"Harris County (North)--Houston (North), Humble Cities & Atascocita",49747,1 
48,4804626,TX,"Harris County (North)--Houston City (North)-I-45, Between Beltway TX-8 & FM-1960",50751,1 
48,4804627,TX,Harris County (Far North)--Spring,50659,1 
48,4804628,TX,Harris County (Northwest)--Jersey Village City-Between Beltway TX-8 & FM-1960,43044,1 
48,4804629,TX,"Harris County (North)--North of FM-1960, West of I-45 & East of TX-249",52004,1 
48,4804630,TX,Harris County (Far North)--Tomball City & The Woodlands (Southwest),59592,1 
48,4804631,TX,Harris County (Northwest)--North of US-290 & North of FM-1960,48975,1 
48,4804633,TX,Harris County (Northwest)--South of US-290 & West of TX-6,36725,1 
48,4804634,TX,Harris County (West)--Houston City (West)-North of US-90 & West of TX-6,40224,1 
48,4804635,TX,Houston City (West)--South of I-10 & West of TX-6,45016,1 
48,4804636,TX,Houston City (West)--East of TX-6 & West of Beltway TX-8,50740,1 
48,4804637,TX,"Houston City (West)--Westpark Tollway, West of Beltway TX-8",57297,1 
48,4804638,TX,Houston City (Southwest)--East of TX-6 & West of Beltway TX-8,37065,1 
48,4804639,TX,Harris County (Far Northwest),34649,1 
48,4804640,TX,Harris County (Far Northwest)--Katy City (Northeast),37859,1 
48,4804701,TX,"Galveston County (Central, South & East)--Galveston, Texas City & La Marque Cities",89162,1 
48,4804702,TX,Galveston County (Northwest)--League City & Friendswood City,67029,1 
48,4804801,TX,"Houston-Galveston Area Council--Brazoria County (North), Pearland City",48662,1 
48,4804802,TX,"Houston-Galveston Area Council--Brazoria County (Central), Alvin City",46482,1 
48,4804803,TX,"Houston-Galveston Area Council--Brazoria County (Southwest), Lake Jackson City",46349,1 
48,4804901,TX,Fort Bend County (East)--Missouri City,41470,1 
48,4804902,TX,Fort Bend County (Northeast)--Sugar Land & Stafford Cities,49152,1 
48,4804903,TX,"Fort Bend County (Central)--Rosenberg City, Pecan Grove & New Territory",43039,1 
48,4804904,TX,"Fort Bend County (North)--Mission Bend (Southwest), Cinco Ranch & Four Corners",55893,1 
48,4804906,TX,Fort Bend County (Northwest),49283,1 
48,4804907,TX,Fort Bend County (South),39073,1 
48,4805000,TX,Houston-Galveston Area Council (West),79065,1 
48,4805100,TX,"Capital Area COG (East)--Bastrop, Caldwell, Fayette & Lee Counties",74044,1 
48,4805201,TX,"Capital Area COG--Williamson County (North), Georgetown (East) & Taylor Cities",61554,1 
48,4805202,TX,"Capital Area COG--Williamson County (Southeast), Round Rock City",50440,1 
48,4805203,TX,"Williamson County (South)--Austin City (Far North), Brushy Creek & Jollyville",56929,1 
48,4805204,TX,"Capital Area COG--Williamson County (West), Cedar Park & Leander Cities",68757,1 
48,4805301,TX,"Travis County (Northeast)--Pflugerville, Manor Cities & Wells Branch",63490,1 
48,4805302,TX,Austin City (North),55620,1 
48,4805303,TX,Austin City (Northeast),65287,1 
48,4805304,TX,Austin City (Southeast),62635,1 
48,4805305,TX,Austin City (Northwest),50570,1 
48,4805306,TX,Austin City (Central),80292,1 
48,4805307,TX,Austin City (South),64767,1 
48,4805308,TX,"Austin City (Southwest), Lost Creek & Barton Creek",53548,1 
48,4805309,TX,"Travis County (West, South & Outside Austin City)",66279,1 
48,4805401,TX,Capital Area COG (Southwest)--Hays County (West),41657,1 
48,4805402,TX,Capital Area COG (Southwest)--Hays County (East),51877,1 
48,4805500,TX,Golden Crescent Regional Planning Commission (North) & Wilson & Karnes Counties,63835,1 
48,4805600,TX,Golden Crescent Regional Planning Commission (Southeast)--Victoria & Calhoun Counties PU,49497,1 
48,4805700,TX,Alamo Area COG (Northeast)--Guadalupe County,64482,1 
48,4805800,TX,Alamo Area COG (Northeast)--Comal County,69939,1 
48,4805901,TX,San Antonio City (Central),44311,1 
48,4805902,TX,San Antonio City (Northeast)--Inside Loop I-410,51338,1 
48,4805903,TX,San Antonio City (Southeast)--Inside Loop I-410,46027,1 
48,4805904,TX,San Antonio City (Northwest)--Inside Loop I-410,44724,1 
48,4805905,TX,San Antonio City (West)--Inside Loop I-410,37949,1 
48,4805906,TX,San Antonio City (Southwest)--Inside Loop I-410,39826,1 
48,4805907,TX,Bexar County (South)--San Antonio City (Far South),52620,1 
48,4805908,TX,San Antonio City (West)--Between Loop TX-1604 & Loop I-410,46495,1 
48,4805909,TX,San Antonio (Northwest) & Leon Valley Cities,42981,1 
48,4805910,TX,San Antonio City (Northwest)--Between Loop TX-1604 & Loop I-410,58187,1 
48,4805911,TX,San Antonio City (North)--Hollywood Park Town & Shavano Park City,59229,1 
48,4805912,TX,San Antonio City (Northeast)--Between Loop TX-1604 & Loop I-410,45033,1 
48,4805913,TX,"San Antonio (Northeast), Kirby & Windcrest Cities",51356,1 
48,4805914,TX,Bexar County (Northwest)--San Antonio (Far Northwest) & Helotes Cities,68056,1 
48,4805915,TX,Bexar County (North)--San Antonio City (Far North) & Timberwood Park,59798,1 
48,4805916,TX,"Bexar County (Northeast)--San Antonio (Northeast), Universal City & Converse Cities",46243,1 
48,4806000,TX,Alamo Area COG (Northwest) & Blanco County,63714,1 
48,4806100,TX,Alamo Area COG (Southwest),56111,1 
48,4806301,TX,"South Texas Development Council (North)--Webb County, Laredo City (Central)",43129,1 
48,4806302,TX,South Texas Development Council-Webb County (North & East)-Laredo City (Outer),41634,1 
48,4806500,TX,Coastal Bend COG (Northeast),58738,1 
48,4806601,TX,"Coastal Bend COG--Nueces County, Corpus Christi City (Outer)",52428,1 
48,4806603,TX,"Coastal Bend COG--Nueces County (Central), Corpus Christi City (South Central)",48609,1 
48,4806604,TX,"Coastal Bend COG--Nueces County (Central), Corpus Christi City (Northwest)",50218,1 
48,4806701,TX,Cameron County (East)--Brownsville City (North),45271,1 
