County,Total Population,White,Black,American Indian and Alaska Native,Asian,Native Hawaiian and Other Pacific Islander,Hispanic,Median Age,Median Household Income,Less than 9th grade,High school graduate,GED or alternative credential,Bachelor's degree,Master's degree,Doctorate degree,Under 50% of poverty level,50% to 99% of poverty level,Total housing units,Owner occupied,Renter occupied,Households with one more more people under 18,Computer with dial-up Internet subscription alone,Computer and Broadband Internet subscription,Computer and no Internet access,No computer,Internet Subscription,Any Broadband Internet subscription,"Cable, fiber optic, or DSL Internet subscription",No Internet access,"Less than $10,000 household income","Less than $10,000 household income with Broadband Internet subscription",$10K to $20K household income,$10K to $20K household income with Broadband Internet subscription,$20K to $35K household income,$20K to $35K household income with Broadband Internet subscription,$35K to $50K household income,$35K to $50K household income with Broadband Internet subscription,Born in the United States,"Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)",Born abroad to American parent(s),Naturalized U.S. citizen,Not a U.S. citizen,"Speak English less than ""very well"" (Spanish)","Speak English less than ""very well"" (other than Spanish)",Total Over 25 Years Old,Total Over 5 Years Old,Total Households,2016 Total Households with Computer and have Internet Sub,2017 Total Households with Computer and have Internet Sub,2018 Total Households with Computer and have Internet Sub,2019 Total Households with Computer and have Internet Sub,2021 Total Households with Computer and have Internet Sub,2022 Total Households with Computer and have Internet Sub,Total ACP Subscribed Households as of 2023-12-01,rural,pop_density,ISPs Count,ISPs ACP Count,All ISPs,Served Percentage,High Cost,Tribal,ISP Desert,ACP Desert
05047,17160,15377,96,80,140,17,620,42.5,47695,223,4072,1045,1051,299,78,1109,2303,6705,4940,1765,1970,21,4867,908,909,4999,4978,3372,1531,571,264,974,678,982,550,973,625,16854,8,75,137,86,57,35,12025,16261,6705,0,0,0,0,0,0,1017,1,28.18,11,5,Dobson Fiber -- Wave Rural Connect -- 360 Communications INC -- Ritter Communications Inc. -- Optimum -- T-Mobile US -- OzarksGo -- Verizon -- Cox Communications -- Windstream Buffalo Valley Inc. -- Brightspeed,0.78640002,0,0,1,1
05049,12183,11334,23,44,4,0,70,47.4,38917,277,2852,471,830,387,32,557,1284,4780,4040,740,1314,24,2900,1150,706,2960,2936,2243,1279,226,110,756,369,1038,534,896,606,12096,7,2,58,20,16,4,8708,11561,4780,0,0,0,0,0,0,719,1,19.53,6,3,Verizon -- Hillbilly Wireless -- Cable America -- T-Mobile US -- NEXT Powered by NAEC LLC -- Brightspeed,0.98110002,0,0,1,1
05051,100021,84455,7924,502,743,86,6204,45.4,54229,650,18940,3787,11550,5152,929,6572,10032,43220,29509,13711,12396,14,35080,4882,3244,35547,35533,26406,6646,2739,2005,4552,3119,6132,4474,6458,5425,95555,48,560,1581,2277,1667,871,72911,94801,43220,31264,29442,32944,33692,33845,37798,7421,0,147.13,9,3,UPN -- Ritter Communications Inc. -- Pine Bluff Cable Television Inc. -- Wireless ETC -- Optimum -- T-Mobile US -- Verizon -- AT&T Inc -- Windstream Buffalo Valley Inc.,0.93650001,0,0,1,1
05053,18022,16647,464,20,64,22,578,40.2,68598,102,4328,1049,1730,493,145,775,1638,6856,5506,1350,2017,17,5682,476,681,5738,5721,3518,1033,261,155,645,403,873,592,804,637,17590,60,70,74,228,38,0,12609,17090,6856,0,0,0,0,0,0,906,1,28.35,10,4,Aristotle Unified Communications -- Hillbilly Wireless -- AIRECAST -- Connect2First -- Optimum -- T-Mobile US -- Verizon -- AT&T Inc -- Windstream Buffalo Valley Inc. -- Brightspeed,0.83960003,0,0,1,1
05055,45954,42055,1144,76,197,67,1433,37.8,54879,382,10545,3202,3283,1551,190,3645,4247,17741,11421,6320,5903,3,14846,1536,1356,14985,14982,11248,2047,1192,817,1847,1081,2525,1846,2429,2057,45360,16,176,99,303,230,24,30946,43093,17741,13038,13399,13831,14242,15123,16193,3269,0,79.1,14,6,Hillbilly Wireless -- Arrowhead Broadband -- Paragould Light Water and Cable -- Clay County Connect Inc -- BPS Telephone Company -- Cable America -- Optimum -- Fusion -- T-Mobile US -- Verizon -- empower delivered by CECC -- AT&T Inc -- Wisper ISP LLC -- Brightspeed,0.9964,0,0,1,1
05057,20037,11379,6206,155,38,0,2722,40.4,45049,166,4448,753,1279,631,161,1443,3093,7355,4977,2378,2138,2,5586,729,1038,5704,5702,2567,1379,567,353,1062,619,1278,889,1141,869,18574,3,162,244,1054,938,18,13301,18913,7355,6334,7665,6729,6018,6605,0,1812,1,27.99,12,4,Haxtun Telephone Company -- AIRECAST -- SWAT -- South Central Connect -- Ritter Communications Inc. -- Pine Bluff Cable Television Inc. -- Hope Water & Light -- Optimum -- T-Mobile US -- Verizon -- SWATFIRST -- Brightspeed,0.79930001,0,0,1,1
05059,33129,27782,3803,132,83,7,1249,42.6,50260,356,7603,1849,2420,1063,126,2199,3894,11900,9360,2540,3575,32,8918,1404,1546,9024,8992,5294,2661,688,312,1458,676,2291,1551,1493,1202,32694,0,63,253,119,386,88,24022,31601,11900,7964,8868,9167,6895,9487,10075,2099,1,53.82,11,4,Aristotle Unified Communications -- Hillbilly Wireless -- South Central Connect -- Ritter Communications Inc. -- Pine Bluff Cable Television Inc. -- Wireless ETC -- Optimum -- T-Mobile US -- Verizon -- Central Arkansas Telephone Cooperative -- Windstream Buffalo Valley Inc.,0.76880002,0,0,1,1
05061,12779,8227,2770,27,104,27,1708,39.7,44824,97,3296,352,844,382,28,1015,1286,5224,3792,1432,1627,0,3947,699,578,3982,3982,1843,1131,261,167,583,312,1309,951,667,560,11537,0,71,316,855,594,87,8505,11923,5224,0,0,0,0,0,0,762,1,21.95,9,4,Haxtun Telephone Company -- SWAT -- Four States Fiber -- South Central Connect -- Optimum -- T-Mobile US -- Verizon -- SWATFIRST -- Windstream Buffalo Valley Inc.,0.72399998,0,0,1,1
05063,37910,32862,727,122,274,127,2696,39.1,52361,234,7866,1936,2948,1026,181,2675,4449,14417,10006,4411,4855,9,9683,2976,1749,9820,9811,6551,3149,811,511,1913,1070,2411,1443,1794,1180,36507,21,111,487,784,751,52,25382,35530,14417,9420,7701,7014,7507,11954,12303,1811,1,49.49,12,3,Hillbilly Wireless -- Hortons Internet -- Ritter Communications Inc. -- Optimum -- T-Mobile US -- Indco Cable TV and Internet -- Verizon -- empower delivered by CECC -- AT&T Inc -- Yelcot Video Group Inc -- Bethesda Wireless and Fiber -- Brightspeed,0.70599997,0,0,1,1
05065,13748,12189,249,126,5,4,370,47.7,46159,183,2832,776,1391,455,82,951,1552,4850,3747,1103,1218,53,2996,1224,577,3075,3022,2297,959,264,142,796,428,908,482,606,430,13551,0,32,99,66,11,40,10452,13193,4850,0,0,0,0,0,0,668,1,23.53,6,3,Verizon -- Hillbilly Wireless -- T-Mobile US -- NEXT Powered by NAEC LLC -- Yelcot Video Group Inc -- Brightspeed,0.8757,0,0,1,1
