County,Total Population,White,Black,American Indian and Alaska Native,Asian,Native Hawaiian and Other Pacific Islander,Hispanic,Median Age,Median Household Income,Less than 9th grade,High school graduate,GED or alternative credential,Bachelor's degree,Master's degree,Doctorate degree,Under 50% of poverty level,50% to 99% of poverty level,Total housing units,Owner occupied,Renter occupied,Households with one more more people under 18,Computer with dial-up Internet subscription alone,Computer and Broadband Internet subscription,Computer and no Internet access,No computer,Internet Subscription,Any Broadband Internet subscription,"Cable, fiber optic, or DSL Internet subscription",No Internet access,"Less than $10,000 household income","Less than $10,000 household income with Broadband Internet subscription",$10K to $20K household income,$10K to $20K household income with Broadband Internet subscription,$20K to $35K household income,$20K to $35K household income with Broadband Internet subscription,$35K to $50K household income,$35K to $50K household income with Broadband Internet subscription,Born in the United States,"Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)",Born abroad to American parent(s),Naturalized U.S. citizen,Not a U.S. citizen,"Speak English less than ""very well"" (Spanish)","Speak English less than ""very well"" (other than Spanish)",Total Over 25 Years Old,Total Over 5 Years Old,Total Households,2016 Total Households with Computer and have Internet Sub,2017 Total Households with Computer and have Internet Sub,2018 Total Households with Computer and have Internet Sub,2019 Total Households with Computer and have Internet Sub,2021 Total Households with Computer and have Internet Sub,2022 Total Households with Computer and have Internet Sub,Total ACP Subscribed Households as of 2023-12-01,rural,pop_density,ISPs Count,ISPs ACP Count,All ISPs,Served Percentage,High Cost,Tribal,ISP Desert,ACP Desert
38047,1849,1763,2,4,1,0,51,49.2,59750,55,345,34,266,45,16,70,75,770,640,130,172,2,608,79,81,616,614,537,146,51,41,74,53,78,53,118,95,1812,0,0,35,2,22,13,1360,1732,770,0,0,0,0,0,0,30,1,1.83,4,2,Dakota Central -- Verizon -- Dickey Rural Telephone Coop -- Inter-Community Telephone,1.0,0,0,1,1
38049,5326,5087,39,26,40,0,76,43.0,78071,111,1087,156,589,123,11,241,299,2312,1893,419,681,2,1807,222,281,1836,1834,1624,344,84,47,245,130,252,154,232,177,5219,0,13,53,41,2,24,3755,5035,2312,0,0,0,0,0,0,73,1,2.89,7,5,SDN Communications -- SRT -- United Communications -- T-Mobile US -- Verizon -- North Dakota Telephone Company -- Midco,0.87849998,0,0,1,1
38051,2529,2353,16,14,18,0,66,53.6,64375,144,618,71,244,50,28,154,175,1193,930,263,230,0,925,89,179,942,942,804,232,58,33,167,74,123,89,145,116,2425,1,2,50,51,31,44,1969,2409,1193,0,0,0,0,0,0,31,1,3.04,4,2,Inter-Community Telephone -- T-Mobile US -- Dickey Rural Telephone Coop -- Verizon,0.99949998,0,0,1,1
38053,14081,11236,303,1507,78,0,1488,30.5,83813,100,2005,408,1662,300,130,897,959,5350,3021,2329,1851,0,4748,296,306,4755,4755,3803,421,265,154,181,97,521,443,515,449,13430,125,158,156,212,348,232,8610,12593,5350,0,0,0,0,0,0,98,1,4.99,7,5,Nemont -- Consolidated Communications Networks Inc. -- Reservation Telephone Cooperative -- T-Mobile US -- Verizon -- Mid-Rivers Communications -- CenturyLink,0.9932,0,0,1,1
38055,9781,8624,40,628,83,32,261,46.3,80556,84,1975,308,1294,232,35,230,431,4176,3463,713,1153,2,3446,499,229,3478,3475,2842,406,155,90,151,75,426,318,421,349,9500,0,71,85,125,37,56,7093,9258,4176,0,0,0,0,0,0,112,1,4.64,7,6,West River Telecommunications Cooperative -- Inter-Community Telephone -- SRT -- Reservation Telephone Cooperative -- T-Mobile US -- Verizon -- Midco,0.99220002,0,0,1,1
38057,8366,7689,21,282,62,0,219,44.0,82155,195,1221,263,894,236,17,579,206,3536,2963,573,918,0,2992,239,305,3053,3049,2894,397,145,102,207,97,412,316,366,307,8164,2,58,77,65,9,233,5913,7885,3536,0,0,0,0,0,0,123,1,8.06,5,4,West River Telecommunications Cooperative -- Consolidated Communications Networks Inc. -- T-Mobile US -- Verizon -- Midco,0.99980003,0,0,1,1
38059,33192,29380,431,1128,132,62,1401,36.7,79555,474,5531,1002,4788,893,339,1092,1555,13177,9671,3506,4208,16,11691,651,819,11745,11729,9940,1140,261,139,777,494,1305,1008,1538,1291,32046,655,70,341,80,203,186,22764,31232,13177,9500,12084,12702,10937,11199,12697,741,0,17.09,7,4,West River Telecommunications Cooperative -- Inter-Community Telephone -- T-Mobile US -- Verizon -- Midco -- DCN LLC -- CenturyLink,0.99349999,0,0,1,1
38061,9648,5752,179,2946,69,12,880,34.7,81886,111,1590,364,927,305,98,659,523,3539,2145,1394,1121,2,2868,391,278,2897,2895,2328,385,186,109,150,90,429,230,381,339,9213,15,117,164,139,98,180,6150,8824,3539,0,0,0,0,0,0,76,1,5.32,5,4,SRT -- Northwest Communications -- Reservation Telephone Cooperative -- T-Mobile US -- Verizon,0.99409997,0,0,1,1
38063,3025,2811,0,3,44,0,117,50.0,62219,34,539,71,469,98,44,227,89,1297,974,323,249,1,1009,178,109,1015,1013,851,204,70,60,108,68,218,140,128,100,2898,1,17,24,85,5,62,2207,2874,1297,0,0,0,0,0,0,46,1,3.09,4,3,North Dakota Telephone Company -- Midco -- Polar Telecommunications Inc -- Verizon,0.9817,0,0,1,1
38065,1832,1683,0,8,6,7,61,48.1,69722,19,380,17,206,61,11,92,119,698,610,88,211,5,563,70,60,571,566,503,104,25,6,13,11,88,51,79,69,1820,0,3,9,0,0,9,1285,1704,698,0,0,0,0,0,0,22,1,2.56,5,4,West River Telecommunications Cooperative -- Inter-Community Telephone -- T-Mobile US -- Verizon -- Midco,1.0,0,0,1,1
38067,6853,6227,66,104,34,15,255,45.6,64243,118,1281,342,838,155,47,239,370,2961,2202,759,714,7,2343,227,384,2393,2386,2108,549,110,64,325,180,409,285,283,228,6386,0,165,193,109,16,26,4956,6491,2961,0,0,0,0,0,0,80,1,6.18,5,3,Polar Telecommunications Inc -- United Communications -- T-Mobile US -- Verizon -- Midco,1.0,0,0,1,1
38069,3999,3723,10,111,65,0,49,44.6,59583,45,730,114,574,223,12,165,264,1689,1354,335,401,0,1428,102,159,1446,1446,1207,192,114,78,180,98,133,92,251,230,3922,0,8,26,43,2,33,2855,3824,1689,0,0,0,0,0,0,59,1,3.97,6,5,SRT -- United Communications -- T-Mobile US -- Verizon -- North Dakota Telephone Company -- Midco,0.99470001,0,0,1,1
38071,11613,9540,65,1387,112,12,377,40.0,61490,95,1769,353,1499,317,172,629,1132,5049,3137,1912,1212,4,4092,341,612,4115,4111,3597,757,288,118,535,229,667,473,694,606,11206,0,66,264,77,3,121,7912,10930,5049,0,0,0,0,0,0,364,1,9.82,5,4,Polar Telecommunications Inc -- T-Mobile US -- Verizon -- North Dakota Telephone Company -- Midco,0.97619998,0,0,1,1
