County,Total Population,White,Black,American Indian and Alaska Native,Asian,Native Hawaiian and Other Pacific Islander,Hispanic,Median Age,Median Household Income,Less than 9th grade,High school graduate,GED or alternative credential,Bachelor's degree,Master's degree,Doctorate degree,Under 50% of poverty level,50% to 99% of poverty level,Total housing units,Owner occupied,Renter occupied,Households with one more more people under 18,Computer with dial-up Internet subscription alone,Computer and Broadband Internet subscription,Computer and no Internet access,No computer,Internet Subscription,Any Broadband Internet subscription,"Cable, fiber optic, or DSL Internet subscription",No Internet access,"Less than $10,000 household income","Less than $10,000 household income with Broadband Internet subscription",$10K to $20K household income,$10K to $20K household income with Broadband Internet subscription,$20K to $35K household income,$20K to $35K household income with Broadband Internet subscription,$35K to $50K household income,$35K to $50K household income with Broadband Internet subscription,Born in the United States,"Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)",Born abroad to American parent(s),Naturalized U.S. citizen,Not a U.S. citizen,"Speak English less than ""very well"" (Spanish)","Speak English less than ""very well"" (other than Spanish)",Total Over 25 Years Old,Total Over 5 Years Old,Total Households,2016 Total Households with Computer and have Internet Sub,2017 Total Households with Computer and have Internet Sub,2018 Total Households with Computer and have Internet Sub,2019 Total Households with Computer and have Internet Sub,2021 Total Households with Computer and have Internet Sub,2022 Total Households with Computer and have Internet Sub,Total ACP Subscribed Households as of 2023-12-01,rural,pop_density,ISPs Count,ISPs ACP Count,All ISPs,Served Percentage,High Cost,Tribal,ISP Desert,ACP Desert
54071,6156,5839,205,18,16,0,90,50.9,52458,183,1923,307,674,167,37,377,612,2361,1955,406,475,7,1684,139,531,1694,1687,1339,573,100,74,232,86,383,227,436,273,6100,0,50,0,6,28,27,4653,5871,2361,0,0,0,0,0,0,218,1,8.98,6,3,MGW Telephone -- Hardy Telecommunications INC CLEC -- Spruce Knob Seneca Rocks Telephone -- Shentel -- T-Mobile US -- FRONTIER,0.61290002,0,0,1,1
54073,7622,7273,54,22,0,0,200,43.6,59666,103,2319,373,342,292,13,210,332,2737,2339,398,784,24,2288,161,264,2371,2335,1994,294,111,60,243,188,502,388,263,178,7591,0,0,31,0,19,0,5430,7258,2737,0,0,0,0,0,0,296,1,58.58,4,3,FRONTIER -- Optimum -- T-Mobile US -- ArmstrongUtilitiesInc,0.55940002,0,0,1,1
54075,7940,7547,37,0,39,0,59,49.4,41680,156,2340,503,512,349,17,461,1079,2951,2490,461,503,25,2071,147,708,2147,2122,1671,749,151,69,426,238,625,406,451,279,7856,7,18,48,11,0,0,5994,7593,2951,0,0,0,0,0,0,391,1,8.51,6,4,Spruce Knob Seneca Rocks Telephone -- Shentel -- Citynet LLC -- T-Mobile US -- Verizon -- FRONTIER,0.403,0,0,1,1
54077,34206,30848,2105,83,115,2,797,42.5,60136,511,9969,1937,2866,1363,69,2160,2045,12623,10190,2433,3469,142,10180,850,1451,10558,10416,8136,1883,774,590,1217,826,1662,1058,1501,1161,33453,62,174,135,382,215,134,25566,32629,12623,8722,8426,9807,9896,11170,10489,1778,1,52.81,11,7,Xfinity -- QCOL -- Neubeam -- Breezeline -- Digital Connections Inc dba Prodigi -- Shentel -- TDS Telecom -- T-Mobile US -- Citynet LLC -- Verizon -- FRONTIER,0.63410002,0,0,1,1
54079,57347,54480,504,4,431,31,737,42.2,75725,345,12751,1449,7241,3624,596,3177,3052,22402,18398,4004,7187,60,18723,1769,1850,18949,18889,16142,3105,776,445,1421,750,2518,1853,2701,2115,56232,27,312,470,306,65,263,40561,54639,22402,16473,16226,17518,18157,19805,21279,2325,1,166.01,9,6,Xfinity -- ArmstrongUtilitiesInc -- Arx Web -- Optimum -- T-Mobile US -- Citynet LLC -- Verizon -- FRONTIER -- Alpha Technologies Inc.,0.8039,0,0,1,1
54081,74303,65247,5406,4,542,3,1211,42.6,47975,781,16679,3158,6485,3308,656,8924,6689,29395,22065,7330,8529,38,21133,3892,4332,21602,21564,17438,5265,3109,1861,3588,1835,4986,3060,3302,2329,73197,17,241,524,324,45,127,52795,70538,29395,22462,25343,22303,25165,20242,21726,6185,1,123.78,8,4,Shentel -- Segra -- Countrymen Communications -- Optimum -- TDS Telecom -- T-Mobile US -- Verizon -- FRONTIER,0.86159998,0,0,1,1
54083,28005,25630,471,34,107,0,276,44.6,51186,305,8503,1825,2501,876,128,1354,2589,10362,7711,2651,2421,7,7632,863,1860,7865,7858,6375,2304,649,360,1696,913,1308,821,1463,1197,27714,5,153,99,34,101,27,20533,26604,10362,7623,6489,6716,8509,8051,8047,1964,1,27.08,7,4,Micrologic -- Lynx WV -- Shentel -- Optimum -- TDS Telecom -- T-Mobile US -- FRONTIER,0.58200002,0,0,1,1
54085,8507,8252,32,0,56,0,26,46.6,48973,214,2772,283,592,156,20,800,886,3257,2733,524,856,52,2474,270,461,2572,2520,1878,561,174,134,463,221,440,342,593,479,8386,0,30,42,49,13,64,6234,8107,3257,0,0,0,0,0,0,598,1,19.2,4,4,FRONTIER -- T-Mobile US -- ArmstrongUtilitiesInc -- Verizon,0.82059997,0,0,1,1
54087,14027,13529,12,15,74,0,159,46.1,41299,405,4048,779,917,410,32,1323,1608,5461,4039,1422,1097,19,3877,600,965,3999,3980,2676,1220,415,251,702,400,1203,748,995,749,13849,0,127,28,23,0,3,10110,13362,5461,0,0,0,0,0,0,1325,1,29.22,4,3,FRONTIER -- Optimum -- T-Mobile US -- Verizon,0.36680001,0,0,1,1
54089,11985,11190,565,17,0,0,280,49.9,42991,264,3227,726,980,491,45,755,1596,4890,3858,1032,978,5,3316,326,1243,3391,3386,2067,1430,169,135,667,292,1120,522,723,470,11840,0,54,91,0,34,86,9424,11527,4890,0,0,0,0,0,0,1030,1,33.63,7,5,Countrymen Communications -- Optimum -- GigaBeam Networks LLC -- T-Mobile US -- TDS Telecom -- Verizon -- FRONTIER,0.48429999,0,0,1,1
