County,Total Population,White,Black,American Indian and Alaska Native,Asian,Native Hawaiian and Other Pacific Islander,Hispanic,Median Age,Median Household Income,Less than 9th grade,High school graduate,GED or alternative credential,Bachelor's degree,Master's degree,Doctorate degree,Under 50% of poverty level,50% to 99% of poverty level,Total housing units,Owner occupied,Renter occupied,Households with one more more people under 18,Computer with dial-up Internet subscription alone,Computer and Broadband Internet subscription,Computer and no Internet access,No computer,Internet Subscription,Any Broadband Internet subscription,"Cable, fiber optic, or DSL Internet subscription",No Internet access,"Less than $10,000 household income","Less than $10,000 household income with Broadband Internet subscription",$10K to $20K household income,$10K to $20K household income with Broadband Internet subscription,$20K to $35K household income,$20K to $35K household income with Broadband Internet subscription,$35K to $50K household income,$35K to $50K household income with Broadband Internet subscription,Born in the United States,"Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)",Born abroad to American parent(s),Naturalized U.S. citizen,Not a U.S. citizen,"Speak English less than ""very well"" (Spanish)","Speak English less than ""very well"" (other than Spanish)",Total Over 25 Years Old,Total Over 5 Years Old,Total Households,2016 Total Households with Computer and have Internet Sub,2017 Total Households with Computer and have Internet Sub,2018 Total Households with Computer and have Internet Sub,2019 Total Households with Computer and have Internet Sub,2021 Total Households with Computer and have Internet Sub,2022 Total Households with Computer and have Internet Sub,Total ACP Subscribed Households as of 2023-12-01,rural,pop_density,ISPs Count,ISPs ACP Count,All ISPs,Served Percentage,High Cost,Tribal,ISP Desert,ACP Desert
55057,26695,23891,656,237,152,2,889,45.7,63455,220,6459,1360,2219,713,200,1958,1779,10598,8400,2198,2571,45,8547,977,1029,8665,8620,5997,1256,368,241,961,490,1323,933,1497,1106,25893,22,130,441,209,164,203,19700,25418,10598,7963,8445,7656,8439,9498,9426,1159,1,34.67,15,6,Hillsboro Telephone Company -- LaValle Telephone Company -- Solarus -- Astrea -- Charter Communications Inc -- Lynxx Networks -- MCC_Georgia_LLC -- WIN LLC -- TDS Telecom -- T-Mobile US -- Bug Tussel Wireless LLC -- Verizon -- FRONTIER -- LightSpeed powered by Reedsburg Utility -- Brightspeed,0.86510003,0,0,1,1
55059,168693,133072,11025,648,3068,97,23643,38.9,76583,745,26783,5264,21475,9313,1604,8085,10199,66705,44940,21765,20345,39,59817,2786,4063,60368,60318,51569,4780,2741,2245,4206,2922,6642,5262,7149,6215,154747,525,1442,5859,6120,5014,2332,114537,159518,66705,51936,53064,55043,57688,61864,62221,14402,0,620.75,11,8,Xfinity -- Charter Communications Inc -- Rise Broadband -- MCC_Georgia_LLC -- TDS Telecom -- T-Mobile US -- Everstream -- Verizon -- FRONTIER -- AT&T Inc -- e-vergent,0.95550001,0,0,1,1
55061,20570,19494,97,45,110,0,695,44.4,77610,149,5395,366,2105,676,100,591,781,8247,7115,1132,2270,17,6860,449,921,6929,6912,4406,1197,281,160,392,229,796,506,1070,792,20042,6,60,204,258,209,35,14666,19528,8247,6812,6119,6870,6920,7203,6849,773,1,59.96,10,4,Nsight Telservices -- Charter Communications Inc -- Acrospire Networks -- Bertram Internet -- TDS Telecom -- T-Mobile US -- Bug Tussel Wireless LLC -- Ethoplex -- Door County Broadband  LLC -- Brightspeed,0.99269998,0,0,1,1
55063,120216,107438,1814,391,5350,67,2670,36.6,68731,353,17626,1993,17046,7424,2044,6734,6885,50179,31198,18981,11942,171,43789,2490,3729,44202,44005,37152,4315,2159,1637,3262,2045,6250,4619,6295,5247,115813,169,751,2524,959,1093,1156,77996,114396,50179,38994,39497,40767,42019,45585,46075,8862,0,266.24,15,5,Metronet Holdings -- Hoyos Consulting LLC -- Charter Communications Inc -- Lynxx Networks -- Voyant Communications -- MCC_Georgia_LLC -- WIN LLC -- TDS Telecom -- T-Mobile US -- Bug Tussel Wireless LLC -- HiawathaBroadbandCommunicationsInc -- Verizon -- Fusion -- Coon Valley Farmers Telephone -- Brightspeed,0.94679999,0,0,1,1
55065,16716,15877,80,31,110,0,732,41.7,69293,260,4337,236,1563,572,91,896,848,6652,5271,1381,1859,63,5172,563,854,5281,5215,3320,1199,290,160,412,214,905,540,788,594,16131,1,108,123,353,376,274,11369,15651,6652,0,0,0,0,0,0,320,1,26.3,13,7,JCWIFI.com -- Comelec Internet Services -- LiteWire -- Brightspeed -- Charter Communications Inc -- MCC_Georgia_LLC -- Jo-Carroll Energy Inc. (NFP) -- TDS Telecom -- T-Mobile US -- Bug Tussel Wireless LLC -- Verizon -- Rise Broadband -- CentraCom,0.70359999,0,0,1,1
55067,19512,18238,71,209,32,2,449,48.6,55091,215,5150,806,1592,578,68,1190,1167,8443,6504,1939,1759,53,6941,432,1017,7171,7118,4614,1182,437,356,683,373,1316,974,1246,1028,19223,38,50,103,98,82,39,14333,18451,8443,6191,6652,0,0,0,0,1792,1,22.36,9,6,Astrea -- Charter Communications Inc -- Bertram Internet -- TDS Telecom -- T-Mobile US -- Bug Tussel Wireless LLC -- Verizon -- FRONTIER -- Wittenberg_Cable_ TV_Company_Inc.,0.64380002,0,0,1,1
55069,28402,26987,179,50,96,7,570,49.1,64314,311,8209,887,2726,991,225,1183,1705,12226,9594,2632,2585,56,10030,985,1155,10209,10149,6703,1778,467,348,1193,778,1734,1205,1323,1051,27997,2,44,189,170,61,116,21396,27089,12226,9407,9709,10181,9784,10179,10813,1926,1,32.3,11,5,Hunter Communications Inc. -- Brightspeed -- AirRunner Networks LLC -- Charter Communications Inc -- Country Wireless -- T-Mobile US -- AirNet -- Bug Tussel Wireless LLC -- Verizon -- FRONTIER -- Wittenberg_Cable_ TV_Company_Inc.,0.53609997,0,0,1,1
55071,81242,73992,870,303,2067,119,3803,45.0,66412,419,19895,1825,9562,2831,832,3494,4510,34860,26490,8370,8950,109,29861,1484,3406,30334,30210,23028,3887,1174,863,2651,1959,4296,3022,4356,3573,78270,105,275,1161,1431,940,835,58590,77185,34860,25855,27550,29359,28486,29863,31021,4196,0,137.62,16,8,Xfinity -- Ethoplex -- Nsight Telservices -- Charter Communications Inc -- Hoyos Consulting LLC -- Acrospire Networks -- Bertram Internet -- TDS Telecom -- T-Mobile US -- Everstream -- Bug Tussel Wireless LLC -- Verizon -- Xclutel Communications LLC -- FRONTIER -- AT&T Inc -- Brightspeed,0.97359997,0,0,1,1
55073,137820,122159,765,283,7711,102,4247,41.0,73248,1237,28733,2978,17895,5912,1542,5131,6192,56484,41182,15302,16000,375,49250,2687,4172,49946,49539,38402,5377,1773,1463,3285,2011,6548,4509,6723,5742,131310,105,522,3368,2515,1428,2568,96076,130019,56484,44903,46386,46579,46464,51485,51110,9230,0,89.05,14,6,Solarus -- AirRunner Networks LLC -- Nsight Telservices -- Charter Communications Inc -- Amherst Telephone Company -- Country Wireless -- Bertram Internet -- TDS Telecom -- T-Mobile US -- AirNet -- Bug Tussel Wireless LLC -- Verizon -- FRONTIER -- Wittenberg_Cable_ TV_Company_Inc.,0.8987,0,0,1,1
55075,41827,39938,189,149,145,2,919,48.8,60347,310,10750,1299,3792,1424,264,1805,2134,18569,14762,3807,3905,108,15387,1203,1871,15624,15516,10766,2614,776,574,1466,916,2790,2161,2452,2007,40964,54,252,323,234,212,153,31233,39919,18569,14675,14906,14141,15524,15197,17483,3055,1,29.81,9,4,Astrea -- Nsight Telservices -- Charter Communications Inc -- Bertram Internet -- T-Mobile US -- Peninsula Fiber Network -- Bug Tussel Wireless LLC -- Verizon -- Brightspeed,0.46869999,0,0,1,1
