County,Total Population,White,Black,American Indian and Alaska Native,Asian,Native Hawaiian and Other Pacific Islander,Hispanic,Median Age,Median Household Income,Less than 9th grade,High school graduate,GED or alternative credential,Bachelor's degree,Master's degree,Doctorate degree,Under 50% of poverty level,50% to 99% of poverty level,Total housing units,Owner occupied,Renter occupied,Households with one more more people under 18,Computer with dial-up Internet subscription alone,Computer and Broadband Internet subscription,Computer and no Internet access,No computer,Internet Subscription,Any Broadband Internet subscription,"Cable, fiber optic, or DSL Internet subscription",No Internet access,"Less than $10,000 household income","Less than $10,000 household income with Broadband Internet subscription",$10K to $20K household income,$10K to $20K household income with Broadband Internet subscription,$20K to $35K household income,$20K to $35K household income with Broadband Internet subscription,$35K to $50K household income,$35K to $50K household income with Broadband Internet subscription,Born in the United States,"Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)",Born abroad to American parent(s),Naturalized U.S. citizen,Not a U.S. citizen,"Speak English less than ""very well"" (Spanish)","Speak English less than ""very well"" (other than Spanish)",Total Over 25 Years Old,Total Over 5 Years Old,Total Households,2016 Total Households with Computer and have Internet Sub,2017 Total Households with Computer and have Internet Sub,2018 Total Households with Computer and have Internet Sub,2019 Total Households with Computer and have Internet Sub,2021 Total Households with Computer and have Internet Sub,2022 Total Households with Computer and have Internet Sub,Total ACP Subscribed Households as of 2023-12-01,rural,pop_density,ISPs Count,ISPs ACP Count,All ISPs,Served Percentage,High Cost,Tribal,ISP Desert,ACP Desert
47061,13550,12920,49,32,45,0,216,43.1,47948,538,3175,1067,660,465,115,747,1675,4965,4151,814,1311,17,3816,444,688,3913,3892,3280,993,260,149,776,409,756,564,853,616,13480,0,30,15,25,21,15,9623,12756,4965,0,0,0,0,0,0,1208,1,37.37,5,4,Ben Lomand Rural Telephone Coop. Inc -- Charter Communications Inc -- T-Mobile US -- Verizon -- SVEConnect LLC,0.875,0,0,1,1
47063,64531,55250,2131,297,580,237,7928,41.2,49656,1038,13885,3814,5279,2147,563,5387,5487,25209,16946,8263,7891,43,21314,1296,2556,21676,21620,16448,2990,1791,1405,2481,1618,4747,3646,3640,3129,59934,218,417,773,3189,2664,306,44329,60667,25209,16003,17400,19996,20974,20081,23657,5596,0,398.19,11,6,Xfinity -- Point Broadband Fiber Holding LLC -- Charter Communications Inc -- Ultranet LLC -- Holston Connect LLC -- T-Mobile US -- Trilight -- Iris Networks -- Verizon -- AT&T Inc -- MUSFiber,0.98839998,0,0,1,1
47065,367193,266269,65680,550,6947,148,22890,39.7,69069,2039,50552,11075,58187,24293,5635,21650,22207,148888,96162,52726,40139,55,130530,8443,9860,132076,132011,117238,13112,6417,4895,11360,7320,18773,14185,17950,15597,342079,979,3057,8703,12375,8466,4180,259234,346246,148888,108287,112655,124129,127879,136382,138564,14682,0,671.0,12,6,Xfinity -- EPB -- Charter Communications Inc -- America Internet & Communications -- Fusion -- T-Mobile US -- Verizon -- Twin Lakes -- AT&T Inc -- BTC Fiber -- RINGGOLD TELEPHONE COMPANY -- Brightspeed,0.99699998,0,0,1,1
47067,6726,6507,37,0,36,0,47,44.9,31809,163,1838,298,193,235,23,903,1204,2829,2203,626,833,0,1784,387,658,1813,1813,1127,929,320,118,546,254,670,365,345,218,6599,0,49,36,42,10,8,4850,6363,2829,0,0,0,0,0,0,713,1,30.11,4,3,MountaiNet Telephone Company -- AT&T Inc -- Zito Media -- Point Broadband Fiber Holding LLC,0.99629998,0,0,1,1
47069,25519,13918,10135,145,99,5,507,40.7,43566,322,5611,2123,1296,461,78,1404,2111,9009,6364,2645,2188,0,6898,1052,1059,7052,7052,3513,1875,550,307,1312,724,1531,1189,1662,1305,25173,8,48,139,151,125,6,18436,24285,9009,5534,6025,7242,6096,7200,7046,2201,1,38.35,8,7,Xfinity -- TEPAConnect -- Charter Communications Inc -- Rural Connect -- Aeneas Communications LLC -- T-Mobile US -- Verizon -- AT&T Inc,0.86769998,0,0,1,1
47071,26824,25027,909,73,23,0,705,45.5,46902,367,7538,1003,2129,725,154,1779,3316,10903,8243,2660,2909,7,8800,596,1500,8970,8963,5888,1777,828,515,1362,803,1717,1325,1876,1500,26333,57,151,112,171,149,44,19378,25564,10903,6786,7002,7865,7828,9818,8781,3284,1,46.27,7,4,Charter Communications Inc -- Rural Connect -- MCC_Georgia_LLC -- T-Mobile US -- Verizon -- AT&T Inc -- Brightspeed,0.55610001,0,0,1,1
47073,57107,54099,594,38,263,79,1017,45.5,53647,1026,13934,3698,4684,1790,283,4304,5207,22785,17820,4965,6613,50,18464,1683,2588,18891,18828,13560,3397,1641,1164,2534,1403,3518,2519,2927,2375,56467,27,117,208,288,154,103,41611,54390,22785,13617,17013,17476,18274,18156,21154,5901,0,116.63,12,6,Xfinity -- Point Broadband Fiber Holding LLC -- Charter Communications Inc -- Ultranet LLC -- Holston Connect LLC -- TPx Communications -- MountaiNet Telephone Company -- T-Mobile US -- Verizon -- AT&T Inc -- Trilight -- Brightspeed,0.9817,0,0,1,1
47075,17806,7883,8946,6,22,0,766,43.1,44890,369,4649,965,898,519,10,1195,2654,7200,4182,3018,2098,0,5291,972,937,5401,5401,3278,1699,527,208,1242,768,1076,670,983,815,17309,0,96,216,185,258,100,12484,16867,7200,0,0,0,0,0,0,2203,1,33.6,11,7,Xfinity -- Forked Deer Connect LLC -- Charter Communications Inc -- TEC Bay Springs Division -- Rural Connect -- Ritter Communications Inc. -- Aeneas Communications LLC -- Gibson Connect -- T-Mobile US -- Verizon -- AT&T Inc,0.95279998,0,0,1,1
47077,27845,24584,2270,40,37,22,753,40.7,51576,384,7489,1953,1815,665,97,2302,2621,10737,7652,3085,3328,20,8417,862,1438,8628,8608,5224,1938,788,611,1345,836,1864,1319,1190,911,27282,20,198,57,288,202,43,19260,26233,10737,7744,7275,8191,8591,8736,7479,2745,1,53.46,7,6,Charter Communications Inc -- Rural Connect -- Aeneas Communications LLC -- TDS Telecom -- T-Mobile US -- Verizon -- AT&T Inc,0.76779997,0,0,1,1
47079,32305,28304,2393,176,114,14,916,45.7,48025,676,8741,1656,2900,971,295,2297,3434,13133,9897,3236,3125,31,10415,1412,1275,10541,10510,7622,2355,725,524,1867,984,2251,1507,1981,1683,31580,0,260,343,122,98,54,23375,30696,13133,9704,9386,11219,9114,11030,11962,3442,1,57.48,8,5,Charter Communications Inc -- TEC Bay Springs Division -- MCC_Georgia_LLC -- T-Mobile US -- Zito Media -- Verizon -- Ardmore Telephone Company -- AT&T Inc,0.83740002,0,0,1,1
